,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.6185446866292001,0.6896876358218339,0.7618168743415458,0.8344172351974362,0.9069448565901841,0.9788328371596288,1.0494974380820212,1.1183447412562686,1.1847776610356977,1.2482031971865144,1.308039809284977,1.3637247878455252,1.414721495277717,1.4605263504052803,1.5006754337714645,1.534750597248639,1.5623849704337918,1.5832677677374423,1.5971483136822067,1.603839219378424,1.603218660044465,1.5952317213557414,1.5798908008788246,1.5572750694037896,1.5275290151579166,1.4908601112145845,1.4475356624787892,1.397878903056002,1.3422644272678002,1.2811130478040236,1.214886182304506,1.1440798749260546,1.0692185621304846,0.9908486920604977,0.9095323045570973,0.8258406742860879,0.7403481128108286,0.653626017051188,0.5662372417197089,0.47873086236562157,0.3916373839400634,0.30546443767732234,0.220692996912645,0.13777413055197985,0.057126301567569,-0.020866792627910993,-0.09585785056452018,-0.1675370887828503,-0.23563288349442066,-0.299911965348853,-0.36017920503937384,-0.41627703033760893,-0.46808451672182766,-0.5155161941563637,-0.5585206119281858,-0.5970787019050202,-0.6312019783159554,-0.6609306093442281,-0.6863313926354201,-0.7074956634271952,-0.7245371605505233,-0.7375898721704847,-0.7468058799394645,-0.7523532173156632,-0.7544137552192873,-0.7531811259974109,-0.7488586948622092,-0.7416575865509237,-0.731794773905243,-0.7194912343431583,-0.7049701797462231,-0.6884553650495499,-0.6701694807370381,-0.6503326344450944,-0.6291609269024395,-0.6068651274246256,-0.5836494540906302,-0.5597104635160564,-0.53523605477433,-0.5104045914868524,-0.4853841453991931,-0.4603318638883852,-0.4353934628208411,-0.41070284502481025,-0.3863818433859309,-0.36254008625452666,-0.33927498150752844,-0.31667181427589314,-0.29480395206955595,-0.2737331498433746,-0.25350994648258296,-0.23417414327381703,-0.21575535419074537,-0.19827361727837842,-0.1817400560775559,-0.16615757989431681,-0.15152161178506096,-0.1378208333889522,-0.12503793617997092,-0.11315036931387118
1,0.7071081057962388,0.7835528853255713,0.8609431019692704,0.9387294885315316,1.0163334065778205,1.0931528709868952,1.168569136109532,1.2419537467275494,1.312675944919183,1.3801103139923565,1.4436445331527028,1.5026871117739289,1.5566749702100466,1.605080735131241,1.6474196213945995,1.6832557794121292,1.7122079967024295,1.7339546545816826,1.7482378554641163,1.7548666526369985,1.7537193322336553,1.744744715991693,1.7279624727689302,1.7034624462008987,1.6714030248304774,1.6320085990499682,1.5855661658308025,1.5324211570844402,1.4729725802663802,1.4076675702377035,1.3369954592429698,1.261481477036531,1.181680195657059,1.0981688331575878,1.01154052786457,0.9223976896519996,0.8313455275225675,0.7389858437838299,0.645911174627891,0.5526993453278427,0.4599084959261106,0.36807262058083257,0.27769765101737526,0.1892581021396521,0.10319428609489528,0.019910090218648806,-0.060228695469160765,-0.13689552402623156,-0.2098037405089822,-0.27870676959843654,-0.34339788166582014,-0.403709579786171,-0.45951265164678273,-0.510714930518354,-0.5572598086056937,-0.5991245443379882,-0.6363184026749389,-0.6688806644780908,-0.6968785376080256,-0.7204049988295079,-0.7395765919956406,-0.754531204476223,-0.7654258405094233,-0.7724344071793079,-0.7757455261178533,-0.7755603818364573,-0.7720906158212613,-0.7655562741691713,-0.7561838155680612,-0.7442041857899937,-0.7298509645130332,-0.7133585901499381,-0.6949606683710992,-0.6748883700948757,-0.6533689248144053,-0.6306242151757641,-0.6068694786665345,-0.582312122075284,-0.557150654011953,-0.5315737402196263,-0.5057593856547665,-0.47987424637250387,-0.45407307314329026,-0.42849828747332774,-0.4032796893372359,-0.378534294496309,-0.35436629781128626,-0.3308671575084055,-0.3081157939639131,-0.286178895275515,-0.26511132072549587,-0.2449565922403361,-0.22574746314042066,-0.20750655286870653,-0.19024703600002685,-0.1739733736666368,-0.15868207558779493,-0.14436248115215908,-0.1309975484566929,-0.1185646408348856
2,0.7972785161336554,0.8790547864610017,0.9617326397274528,1.0447287450356897,1.1274297717026718,1.2091987826198025,1.289382202985857,1.3673172615514106,1.4423397891446816,1.513792249159659,1.581031867191184,1.6434387223466906,1.700423661124736,1.7514358962196326,1.7959701571971367,1.8335732676089376,1.863850033608268,1.8864683422484314,1.901163383067617,1.907740923900039,1.9060795906623025,1.8961321206636743,1.877925579270696,1.851560550003436,1.817209327840313,1.7751131641718203,1.725578629017392,1.6689731714018636,1.60571997183841,1.5362921914136483,1.4612067298280607,1.381017609801839,1.2963091074877355,1.2076887479957676,1.1157802819627607,1.0212167534982177,0.924633762071625,0.8266630112914747,0.7279262264170334,0.6290295102191118,0.5305581938561903,0.43307222614673563,0.337102131371197,0.24314555287768308,0.1516643876066638,0.06308250546155551,-0.02221596254638926,-0.10388779209375616,-0.1816313211743135,-0.2551866311142403,-0.3243352946642768,-0.3888997355267386,-0.4487422449613264,-0.5037637011472688,-0.5539020359169,-0.5991304914950758,-0.6394557071692707,-0.6749156725703352,-0.7055775806538024,-0.7315356097153181,-0.7529086600143302,-0.7698380669588539,-0.7824853094379692,-0.7910297288675091,-0.7956662719004833,-0.7966032675819059,-0.794060248006957,-0.7882658202571817,-0.7794555965071773,-0.7678701886627575,-0.7537532736474528,-0.737349735426153,-0.718903889967489,-0.6986577995254875,-0.6768496827952087,-0.6537124276028,-0.6294722127734809,-0.604347245638884,-0.5785466212679246,-0.5522693089162013,-0.5257032703842922,-0.49902471396374704,-0.4723974864509996,-0.4459726043531284,-0.419887923932388,-0.39426794818098454,-0.36922376722973416,-0.34485312712058236,-0.3212406203598032,-0.29845799025908093,-0.2765645398045424,-0.2556076347024608,-0.23562328936106375,-0.2166368239002293,-0.19866357984611538,-0.18170968197015752,-0.1657728337681177,-0.15084313433481997,-0.13690390485809628,-0.12393251361011061
3,0.8884201634127376,0.9755238815061216,1.063482866406048,1.151679990356101,1.239467548243471,1.3261740167350862,1.4111114014642392,1.4935830633829603,1.5728919027713097,1.648348769186749,1.7192809581641373,1.78504065098911,1.845013152537434,1.8986247840869201,1.9453502931642632,1.9847196507937201,2.0163241177855555,2.0398214756720363,2.0549403342240926,2.0614834457502194,2.059329976125392,2.0484367032146378,2.0288381345120556,2.0006455568719677,1.9640450516328296,1.919294527720047,1.8667198429944223,1.8067100997761314,1.7397122137732401,1.666224866308178,1.5867919575759304,1.5019956835819774,1.4124493613800417,1.318790126329168,1.2216716214655325,1.121756792958632,1.0197108972780577,0.9161948154717754,0.8118587582229246,0.7073364325075459,0.6032397271287798,0.5001539605586224,0.3986337207646293,0.2991993133964196,0.20233382217663884,0.10848077385864378,0.018042389899848646,-0.06862160177889717,-0.15119462881540766,-0.22940344972536866,-0.30301788609951374,-0.37185015779928154,-0.4357538683873051,-0.49462268786063507,-0.5483887784697933,-0.5970210071946307,-0.6405229855084537,-0.6789309735985689,-0.7123116824223232,-0.7407600030492743,-0.7643966888402207,-0.7833660122875103,-0.797833414906829,-0.8079831655185113,-0.8140160396469307,-0.8161470306315406,-0.8146031013874813,-0.8096209845577101,-0.8014450380218836,-0.790325162312473,-0.776514786366043,-0.760268928129949,-0.7418423367708382,-0.7214877235115792,-0.6994540883822121,-0.675985150341073,-0.6513178882476942,-0.6256812000053279,-0.5992946868075238,-0.5723675688037951,-0.5450977376416893,-0.5176709502573352,-0.4902601669962777,-0.4630250356836849,-0.43611152166845557,-0.4096516821854517,-0.3837635816637008,-0.3585513429067139,-0.334105327433292,-0.3105024367403085,-0.2878065248740843,-0.2660689115101535,-0.24532898377050716,-0.2256148742734417,-0.20694420242623948,-0.18932486573948995,-0.17275586796010256,-0.15722817107763407,-0.1427255587381776,-0.12922549927953417
4,0.9798576008376165,1.0722494088761771,1.165448299247133,1.258803854001407,1.3516345539868568,1.4432348980819858,1.5328831219772483,1.6198494016696947,1.7034044139853022,1.7828281161438129,1.8574185989564445,1.926500863949205,1.989435373702524,2.0456262270718515,2.0945288166903393,2.135656835146873,2.168588508279766,2.192971948842475,2.2085295410153734,2.2150612854227325,2.212447054976357,2.200647733476198,2.1797052308994727,2.1497413911422765,2.1109558290909427,2.0636227537716647,2.00808685247696,1.944758326774701,1.8741071848181579,1.7966569051215526,1.7129775947588866,1.6236787696885837,1.5294018865968906,1.4308127543714324,1.3285939492279009,1.2234373508563476,1.1160369080324422,1.007081731307708,0.8972495980442418,0.7872009416100575,0.6775733824262334,0.5689768441771351,0.46198928426097197,0.3571530538408053,0.25497188998497344,0.15590853064000465,0.06038293278235335,-0.03122893478881349,-0.11859575982402766,-0.20143105757815327,-0.2794928897317772,-0.3525831790555336,-0.4205466685217394,-0.48326957318348857,-0.5406779716242277,-0.5927359813310441,-0.6394437591731563,-0.6808353644862125,-0.7169765182795343,-0.7479622879899726,-0.7739147231757204,-0.7949804637240282,-0.8113283386582295,-0.8231469705613318,-0.8306423980440468,-0.8340357266031566,-0.8335608166415507,-0.8294620163291474,-0.8219919463275616,-0.8114093431171415,-0.7979769676766066,-0.7819595864892444,-0.7636220321987821,-0.7432273516274738,-0.721035049219057,-0.697299434209367,-0.6722680798983821,-0.6461804032538293,-0.6192663726873121,-0.5917453511935072,-0.5638250811304937,-0.5357008157576144,-0.5075546012620237,-0.47955471143207945,-0.4518552354193321,-0.4245958172211752,-0.39790154366684993,-0.3718829758548933,-0.3466363172236036,-0.322243709787303,-0.2987736485847747,-0.27628150310018046,-0.2548101333611603,-0.234390587615667,-0.21504286795137495,-0.19677674995386663,-0.17959264249837395,-0.16348247402333213,-0.14843059212422907,-0.1344146640095247
5,1.0708823489716006,1.1684862938310046,1.2668479084826736,1.3652842383994208,1.4630807601030185,1.5594988520864217,1.653783875513856,1.7451737440329425,1.8329078489848734,1.9162361959352778,1.9944286010978445,2.066783792136375,2.1326382571743654,2.191374688687176,2.242429875275642,2.2853019040001326,2.3195565487726024,2.344832735954317,2.3608469964003533,2.3673968332707402,2.3643629564784896,2.3517103571136175,2.329488217991982,2.2978286790481657,2.256944498053199,2.2071256675530755,2.1487350675021646,2.082203249376173,2.0080224612374993,1.9267400340184924,1.8389512570033233,1.7452918750381854,1.6464303413873442,1.5430599584751619,1.4358910341921376,1.3256431742534476,1.2130378216026325,1.098791142425338,0.9836073453896891,0.8681725066956836,0.7531489588374591,0.6391702860948851,0.5268369550875335,0.4167125946255792,0.3093209259137494,0.20514333218998437,0.10461704633362613,0.00813392602127512,-0.08396022126066231,-0.1713658065831078,-0.2538291684029816,-0.3311418711580185,-0.4031396436559552,-0.469701006673487,-0.5307456374222085,-0.586232515846738,-0.6361578943154501,-0.6805531283688466,-0.7194824020188955,-0.7530403768435151,-0.7813497899712031,-0.804559022152148,-0.8228396535845448,-0.8363840220969296,-0.8454027957350679,-0.8501225697898621,-0.8507834968261276,-0.8476369572998262,-0.840943277830598,-0.8309695040566243,-0.817987235157165,-0.8022705274943194,-0.7840938753070396,-0.7637302768967653,-0.7414493951914098,-0.7175158218884732,-0.6921874544975777,-0.6657139954806578,-0.6383355822933402,-0.6102815564488047,-0.5817693787562381,-0.5530036966453585,-0.5241755680050079,-0.4954618442767085,-0.46702471370192566,-0.4390114036783542,-0.4115540391938458,-0.38476965233494675,-0.35876033596736084,-0.33361353291118145,-0.30940245033194036,-0.2861865876797321,-0.2640123653651477,-0.2429138404854361,-0.22291349532139504,-0.2040230840194678,-0.1862445228505023,-0.16957080968453592,-0.15398695882043725,-0.13947093803540508
6,1.1607603020522215,1.2634629167481493,1.3668732395058232,1.4702767843345594,1.5729270866224747,1.6740535145512456,1.772869699172973,1.8685824568151654,1.960401064266868,2.0475467368009928,2.129262151836172,2.2048208571867085,2.273536402552915,2.334771036230916,2.387943815934571,2.432537992986022,2.468107542710283,2.4942827303360424,2.5107746206496984,2.5173784605922216,2.5139758863922435,2.5005359301171137,2.477114824100063,2.443854624963566,2.40098070132258,2.348798150163474,2.287687225854357,2.218097882313146,2.140543542682325,2.0555942216624516,1.9638691332620248,1.8660289210490602,1.7627676490555628,1.654804689400009,1.5428766376519911,1.4277293792409695,1.31011042014906,1.190761583117359,1.0704121570674792,0.9497725728458388,0.8295286631960507,0.7103365495026501,0.5928181827525827,0.4775575517180952,0.36509755791725007,0.25593754474267716,0.1505314574891734,0.04928660201574232,-0.047437037459820884,-0.139326966387382,-0.2261178823840683,-0.30759096289235544,-0.38357278918480797,-0.4539339570504817,-0.5185874224914157,-0.5774866278205624,-0.6306234499157759,-0.6780260082795209,-0.7197563662023162,-0.7559081539342297,-0.786604138514276,-0.8119937609451214,-0.8322506578505208,-0.8475701817029654,-0.8581669312117354,-0.8642723015373598,-0.8661320626371181,-0.8640039732104203,-0.858155437343077,-0.8488612109681377,-0.8364011655784391,-0.8210581171454608,-0.8031157288219989,-0.7828564966367733,-0.7605598279393071,-0.7365002227455645,-0.710945568305329,-0.6841555571131366,-0.6563802381843423,-0.6278587107027739,-0.598817968118662,-0.5694718994533451,-0.5400204529822877,-0.5106489656633074,-0.4815276597050307,-0.4528113055895693,-0.4246390487353759,-0.3971343948735205,-0.37040534717410706,-0.34454468625573836,-0.31963038249029,-0.29572612852073527,-0.27288197867523784,-0.2511350810108801,-0.23051048706975413,-0.21102202408379422,-0.1926732143182991,-0.17545822648479975,-0.1593628446614507,-0.14436544090682865
7,1.2487397846302692,1.3563895583235857,1.4646972375710237,1.5729180633349857,1.6802749479304822,1.7859666129237028,1.8891763531599175,1.9890812951277077,2.0848620045226096,2.1757122874707293,2.2608490227443245,2.339521858697528,2.4110226087266606,2.4746941828724673,2.5299389006831072,2.5762260414947797,2.613098502608956,2.6401784531043258,2.6571718907871835,2.6638720315529207,2.6601614836459753,2.6460131833675606,2.621490093072595,2.5867436861999242,2.5420112669923225,2.487612193920206,2.4239430951145864,2.3514721808981305,2.2707327724178192,2.182316176158268,2.086864041579443,1.985060343203915,1.877623129205427,1.765296176045855,1.6488406831851226,1.529027133639731,1.4066274355490869,1.28240744733533,1.1571199749600758,1.0314983146579575,0.9062503988355758,0.7820535870259824,0.6595501283188675,0.5393433069410974,0.4219942689876675,0.3080195159874006,0.19788904025346163,0.09202506797226334,-0.009198631188591827,-0.10545691450115048,-0.19647296670130188,-0.28201758251441694,-0.36190808334711233,-0.4360069192058956,-0.5042200046428535,-0.566494834345174,-0.6228184201198241,-0.6732150867171558,-0.7177441594158771,-0.7564975717667553,-0.7895974175482258,-0.8171934669776867,-0.8394606636685314,-0.8565966158096334,-0.8688190926208195,-0.8763635353201911,-0.8794805906109436,-0.8784336740128108,-0.873496570159904,-0.8649510773777365,-0.8530847043411045,-0.8381884272976904,-0.8205545171152089,-0.8004744461717944,-0.7782368857675477,-0.7541258052090575,-0.7284186839424082,-0.7013848480347282,-0.6732839418983603,-0.6443645454024927,-0.6148629454287915,-0.5850020695211938,-0.5549905875905021,-0.5250221857089052,-0.49527501392431517,-0.465911307802178,-0.43707718112934146,-0.4089025849572629,-0.3815014259850197,-0.3549718352461399,-0.3293965762208527,-0.3048435798921711,-0.28136659293626437,-0.2590059242107446,-0.23778927399407432,-0.21773263004072863,-0.19884121444514777,-0.18111046553955792,-0.1645270395648566,-0.14906981762192797
8,1.3340601468925328,1.446467404844695,1.5594836530856706,1.6723353701612043,1.7842164167287946,1.8942964831251063,2.001730169050665,2.1056665583750087,2.2052591386263503,2.2996759043525077,2.3881094765592614,2.4697870670962057,2.543980117318914,2.6100134446570706,2.6672737388008296,2.715217260915047,2.7533766143332072,2.7813664732037298,2.798888176109202,2.8057331142307373,2.801784867605179,2.7870200678048187,2.76150799032068,2.7254089044154903,2.6789712316158196,2.6225275857585926,2.556489787076575,2.481342959753595,2.3976388363418937,2.305988403143751,2.207054027951732,2.1015412153536217,1.9901901351797324,1.8737670667403121,1.7530558954978337,1.6288497900528134,1.5019431761683075,1.3731241114456632,1.2431671496578305,1.1128267681294708,0.9828314154125312,0.8538782203141981,0.7266283875358354,0.6017032901791864,0.47968125551957325,0.36109502802380067,0.24642988282372158,0.13612235389645014,0.030559534128324194,-0.06992110073581176,-0.16503139558670382,-0.2545317998108521,-0.3382302844557392,-0.4159809442752118,-0.4876823337116721,-0.5532755824428016,-0.6127423320316776,-0.6661025307178975,-0.713412118708894,-0.7547606316892379,-0.7902687458490152,-0.8200857836950375,-0.8443871963705963,-0.8633720352530223,-0.8772604232691044,-0.8862910346765297,-0.890718590982851,-0.8908113801612678,-0.8868488063010068,-0.879118977207306,-0.8679163381381504,-0.8535393607218577,-0.8362882970308567,-0.816463009686401,-0.7943608896399629,-0.7702748738357453,-0.744491575237386,-0.7172895376506786,-0.6889376273618821,-0.6596935728264187,-0.6298026624918599,-0.5994966093458991,-0.5689925889830514,-0.538492455934118,-0.5081821407607018,-0.4782312280501718,-0.44879271302518003,-0.4200029320768053,-0.3919816602102119,-0.364832366219943,-0.3386426144450602,-0.3134846002401305,-0.28941580487447666,-0.2664797544661582,-0.24470686678520165,-0.22411536932796297,-0.20471227196621983,-0.18649437769645824,-0.16944931553417011,-0.15355658038525943
9,1.4159607733088257,1.5328979824053997,1.6503968907497004,1.7676569732380076,1.8838448591335895,1.9981030697215467,2.1095593925370224,2.2173367502671497,2.3205634089293996,2.4183833596076285,2.5099667012177043,2.5945198487218897,2.671295392059194,2.7396014358456697,2.798810258550819,2.8483661421929303,2.8877922393290008,2.9166963628598763,2.934775605456776,2.9418197186978308,2.937713206683393,2.9224361143397504,2.8960635161687516,2.8587637362040565,2.8107953537656645,2.7525030716770873,2.6843125433992143,2.606724272590898,2.5203067125689382,2.425688703744754,2.3235513942037787,2.2146197921134014,2.099654098648958,1.9794409667676314,1.854784824682515,1.72649939361916,1.5953995177683888,1.4622934107271184,1.3279754076239314,1.1932192960566934,1.0587722824245007,0.9253496336990493,0.793630018603207,0.6642515569549693,0.5378085719452529,0.4148490276362818,0.29587262321169233,0.18132950662580546,0.07161956335987704,-0.03290776899971938,-0.13195321275535193,-0.22526694240408227,-0.31264751074842256,-0.3939404606735872,-0.46903667167428803,-0.5378704865428263,-0.6004176593249947,-0.6566931609668887,-0.706748874254499,-0.7506712049075474,-0.7885786312187649,-0.8206192105850203,-0.8469680577753416,-0.867824806902517,-0.8834110668503964,-0.893967878362864,-0.899753180093889,-0.9010392905932618,-0.8981104133783138,-0.8912601728187187,-0.8807891894283436,-0.8670027041983442,-0.8502082627026838,-0.830713470750029,-0.8088238342437094,-0.7848406965575075,-0.7590592870697997,-0.7317668944715686,-0.7032411780444533,-0.6737486292830219,-0.6435431950198005,-0.6128650716289635,-0.5819396779773451,-0.5509768126145843,-0.5201699983129041,-0.4896960145525797,-0.4597146159767656,-0.4303684322838533,-0.40178304255958025,-0.3740672147415531,-0.34731329881538464,-0.32159776051439287,-0.29698184077373607,-0.273512325003119,-0.2512224054071212,-0.2301326191039453,-0.21025184466700442,-0.19157833992403717,-0.17410080437161976,-0.15779945036808468
